id,name,artists,duration (ms),popularity,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7ibRB2S2WOfPKSvYkhcYtj,Prada Tune,LUCKI,122813,57,https://p.scdn.co/mp3-preview/f48ba1d3e8828a92f709505756851922fd755dc4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.78,0.453,6,-9.926,1,0.337,0.233,1.98e-06,0.114,0.305,155.984,audio_features,spotify:track:7ibRB2S2WOfPKSvYkhcYtj,https://api.spotify.com/v1/tracks/7ibRB2S2WOfPKSvYkhcYtj,https://api.spotify.com/v1/audio-analysis/7ibRB2S2WOfPKSvYkhcYtj,132115,4
23slkWAmlcxi3XcSwC9RLZ,Face No Book,Heembeezy,144217,60,https://p.scdn.co/mp3-preview/f62b9bb052d4f6ea768f6e419c0d387a04f38e52?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.706,0.268,5,-13.22,0,0.287,0.0263,0,0.239,0.33,130.048,audio_features,spotify:track:23slkWAmlcxi3XcSwC9RLZ,https://api.spotify.com/v1/tracks/23slkWAmlcxi3XcSwC9RLZ,https://api.spotify.com/v1/audio-analysis/23slkWAmlcxi3XcSwC9RLZ,122813,4
4u7Dz4YJZth00l3PMxShWX,Lately,Mike Sherm,77866,54,https://p.scdn.co/mp3-preview/55fd04dd83eaba135ed35cd32c30546e346e21af?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.791,0.532,6,-11.844,0,0.368,0.644,0,0.101,0.452,94.091,audio_features,spotify:track:4u7Dz4YJZth00l3PMxShWX,https://api.spotify.com/v1/tracks/4u7Dz4YJZth00l3PMxShWX,https://api.spotify.com/v1/audio-analysis/4u7Dz4YJZth00l3PMxShWX,144218,4
5uKeg9x7ykaz7xe13vL1hg,WHERE I BE,LUCKI,132733,65,https://p.scdn.co/mp3-preview/bb097bfc3291f1856d418dc52766d0bc0df36d9b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.751,0.503,1,-10.419,0,0.0962,0.218,0.00486,0.136,0.17,100.016,audio_features,spotify:track:5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/tracks/5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/audio-analysis/5uKeg9x7ykaz7xe13vL1hg,77867,4
794Mb38wHT0cH0SxlNuyKD,Me Myself & I,LUCKI,132821,58,https://p.scdn.co/mp3-preview/1444e4c1d73829ee502656594b4b6dd254302e7e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.644,0.459,0,-9.183,1,0.0509,0.000175,2.84e-06,0.346,0.126,134.064,audio_features,spotify:track:794Mb38wHT0cH0SxlNuyKD,https://api.spotify.com/v1/tracks/794Mb38wHT0cH0SxlNuyKD,https://api.spotify.com/v1/audio-analysis/794Mb38wHT0cH0SxlNuyKD,132733,4
26UmIgkm68J3SVvXhqt5St,Starstruck,LUCKI,134400,58,https://p.scdn.co/mp3-preview/f76a43736301e545ec623a25971c81ae59d2baf6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.583,0.443,1,-10.613,1,0.116,0.00126,0.961,0.107,0.0399,121.993,audio_features,spotify:track:26UmIgkm68J3SVvXhqt5St,https://api.spotify.com/v1/tracks/26UmIgkm68J3SVvXhqt5St,https://api.spotify.com/v1/audio-analysis/26UmIgkm68J3SVvXhqt5St,132822,4
1kcBpF3k98jzb25Y1p8qFY,GOODFELLAS,LUCKI,135866,58,https://p.scdn.co/mp3-preview/21e70c06d6b0cdcfc2b76afd354ad8b5de973232?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.788,0.195,10,-15.357,0,0.431,0.57,6.94e-05,0.101,0.123,158.006,audio_features,spotify:track:1kcBpF3k98jzb25Y1p8qFY,https://api.spotify.com/v1/tracks/1kcBpF3k98jzb25Y1p8qFY,https://api.spotify.com/v1/audio-analysis/1kcBpF3k98jzb25Y1p8qFY,134401,4
1C9vm6Mbpeh92IPyr4TPxx,Stars Vs Rj,DJ ALX K23,110769,29,https://p.scdn.co/mp3-preview/d8ecfebd32191c7715257a145bc295be441c8976?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.691,0.356,8,-9.158,1,0.357,0.213,0,0.111,0.253,145.304,audio_features,spotify:track:1C9vm6Mbpeh92IPyr4TPxx,https://api.spotify.com/v1/tracks/1C9vm6Mbpeh92IPyr4TPxx,https://api.spotify.com/v1/audio-analysis/1C9vm6Mbpeh92IPyr4TPxx,135867,4
6qFH5BwybHJWxFFxz3WCUq,Born a Boss,Mike Sherm,149482,48,https://p.scdn.co/mp3-preview/15a10cea6d980a145e0521bef244b0592e7e853c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.781,0.793,11,-5.052,1,0.083,0.000264,0.00044,0.12,0.496,129.977,audio_features,spotify:track:6qFH5BwybHJWxFFxz3WCUq,https://api.spotify.com/v1/tracks/6qFH5BwybHJWxFFxz3WCUq,https://api.spotify.com/v1/audio-analysis/6qFH5BwybHJWxFFxz3WCUq,110769,4
3jICYNwx4YbaMsC7I8AuEA,Losing My Mind,Baby Smoove,182334,66,https://p.scdn.co/mp3-preview/a06d458dd130a86fe7ea7ef4d9eaa7a2f224e4b4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.903,0.377,9,-8.124,0,0.505,0.545,0,0.093,0.75,98.04,audio_features,spotify:track:3jICYNwx4YbaMsC7I8AuEA,https://api.spotify.com/v1/tracks/3jICYNwx4YbaMsC7I8AuEA,https://api.spotify.com/v1/audio-analysis/3jICYNwx4YbaMsC7I8AuEA,149482,4
2JMW1iCKgPnSqbVVhHR6wI,Change My Wayz,Luh Tyler,115013,56,https://p.scdn.co/mp3-preview/f96d096596c6ecdfd7b77e894384002332aa4174?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.73,0.44,1,-13.748,0,0.229,0.0867,0,0.104,0.077,94.982,audio_features,spotify:track:2JMW1iCKgPnSqbVVhHR6wI,https://api.spotify.com/v1/tracks/2JMW1iCKgPnSqbVVhHR6wI,https://api.spotify.com/v1/audio-analysis/2JMW1iCKgPnSqbVVhHR6wI,182335,4
2ouVuhq2zMk3ZMftyHx0BC,Shake Back,Kodak Black,183562,60,https://p.scdn.co/mp3-preview/185166e249b775334b53e5198867f84051d65152?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.676,0.452,2,-5.429,1,0.104,0.0564,0.00142,0.267,0.517,83.162,audio_features,spotify:track:2ouVuhq2zMk3ZMftyHx0BC,https://api.spotify.com/v1/tracks/2ouVuhq2zMk3ZMftyHx0BC,https://api.spotify.com/v1/audio-analysis/2ouVuhq2zMk3ZMftyHx0BC,115014,4
7HbJiOw9TePjIcvvHCeWRc,LOUIE V,Eem Triplin,138754,57,https://p.scdn.co/mp3-preview/f443df2e1297e28f6831fae008f8c572bcb0da13?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.628,0.902,1,-4.855,1,0.0975,0.00246,0,0.0955,0.606,170.01,audio_features,spotify:track:7HbJiOw9TePjIcvvHCeWRc,https://api.spotify.com/v1/tracks/7HbJiOw9TePjIcvvHCeWRc,https://api.spotify.com/v1/audio-analysis/7HbJiOw9TePjIcvvHCeWRc,183562,4
4l2w9QswoG7W6I9049nmN1,Out On Bond,BabyTron,80352,62,https://p.scdn.co/mp3-preview/f4f4f4951ff112f76021a878113fe99a53ef79d0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.805,0.327,1,-10.888,1,0.313,0.037,4.36e-05,0.109,0.397,89.989,audio_features,spotify:track:4l2w9QswoG7W6I9049nmN1,https://api.spotify.com/v1/tracks/4l2w9QswoG7W6I9049nmN1,https://api.spotify.com/v1/audio-analysis/4l2w9QswoG7W6I9049nmN1,138755,4
07iXzCjxJdfHTUenA34iXt,No Bap,LUCKI,120939,62,https://p.scdn.co/mp3-preview/be4128d494ea7c3a12a4e0b5d19bfca43cf78f6c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.454,0.611,10,-5.452,0,0.3,0.00752,0,0.167,0.182,193.4,audio_features,spotify:track:07iXzCjxJdfHTUenA34iXt,https://api.spotify.com/v1/tracks/07iXzCjxJdfHTUenA34iXt,https://api.spotify.com/v1/audio-analysis/07iXzCjxJdfHTUenA34iXt,80353,4
1mSYxiYncRwdKx6cT0bQoP,Big Poppa - 2005 Remaster,The Notorious B.I.G.,252746,80,https://p.scdn.co/mp3-preview/7674508c1c15cb2a27323eba7c6ef99256a58300?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.913,0.485,1,-7.262,1,0.322,0.000998,0.000325,0.184,0.0836,126.938,audio_features,spotify:track:1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/tracks/1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/audio-analysis/1mSYxiYncRwdKx6cT0bQoP,120940,4
2g8HN35AnVGIk7B8yMucww,HEAT STICK,Shoreline Mafia,137142,72,https://p.scdn.co/mp3-preview/911998581bafd496f5a0ee1d7f45ec016af1a846?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,audio_features,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4
0HGItm7Ox9AnHZbx26nkE4,Don't You Love Me,LUCKI,84950,58,https://p.scdn.co/mp3-preview/655dd1faaf96bea4daaf1e8f1dfee3d3f1a6f955?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.942,0.461,11,-8.233,0,0.302,0.0726,9.54e-06,0.111,0.281,105.025,audio_features,spotify:track:0HGItm7Ox9AnHZbx26nkE4,https://api.spotify.com/v1/tracks/0HGItm7Ox9AnHZbx26nkE4,https://api.spotify.com/v1/audio-analysis/0HGItm7Ox9AnHZbx26nkE4,137143,4
3YrUiyXE71EVecEWoRoK9L,Facts,Mike Sherm,153623,56,https://p.scdn.co/mp3-preview/2cfbd75d1f0faef450992b1b0ee0874770fc842e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.644,0.39,4,-13.086,1,0.169,0.775,0.0114,0.219,0.453,74.993,audio_features,spotify:track:3YrUiyXE71EVecEWoRoK9L,https://api.spotify.com/v1/tracks/3YrUiyXE71EVecEWoRoK9L,https://api.spotify.com/v1/audio-analysis/3YrUiyXE71EVecEWoRoK9L,84950,4
5FxUNMkUrJ8CV03vtyYd8K,#CERTIFIED (feat. DJ Ess) - DJ Ess Mix,BabyTron,122012,67,https://p.scdn.co/mp3-preview/a1c533fb708c34c8d0a8c642e18c10920674c87f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.802,0.269,0,-17.071,1,0.0792,0.702,0,0.338,0.128,100.017,audio_features,spotify:track:5FxUNMkUrJ8CV03vtyYd8K,https://api.spotify.com/v1/tracks/5FxUNMkUrJ8CV03vtyYd8K,https://api.spotify.com/v1/audio-analysis/5FxUNMkUrJ8CV03vtyYd8K,153623,4
2QxYsn2ygOrfJ70JItrlCO,Heavy On My Heart,LUCKI,162400,64,https://p.scdn.co/mp3-preview/5618fa830fdd7df01b1a2b0ee19051778067eaa7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.735,0.548,8,-4.162,1,0.043,0.00785,2.23e-06,0.114,0.114,95.052,audio_features,spotify:track:2QxYsn2ygOrfJ70JItrlCO,https://api.spotify.com/v1/tracks/2QxYsn2ygOrfJ70JItrlCO,https://api.spotify.com/v1/audio-analysis/2QxYsn2ygOrfJ70JItrlCO,122013,4
1LceL8vpL1OYTH2xfIKvqd,greedy,Tate McRae,131872,87,https://p.scdn.co/mp3-preview/ca7bdcb691fb64a5af8a3253b89356390664fcf1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.8,0.63,6,-5.429,0,0.376,0.0365,0,0.087,0.381,127.97,audio_features,spotify:track:1LceL8vpL1OYTH2xfIKvqd,https://api.spotify.com/v1/tracks/1LceL8vpL1OYTH2xfIKvqd,https://api.spotify.com/v1/audio-analysis/1LceL8vpL1OYTH2xfIKvqd,162467,4
3rUGC1vUpkDG9CZFHMur1t,Flowers,Miley Cyrus,200454,28,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,audio_features,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1
0yLdNVWF3Srea0uzk55zFn,Move,Adam Port,177598,89,https://p.scdn.co/mp3-preview/04f167dc6029b10591d32a723a684e14ef1d4a21?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4
1BJJbSX6muJVF2AK7uH1x4,Kill Bill,SZA,153946,86,https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,audio_features,spotify:track:1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/tracks/1BJJbSX6muJVF2AK7uH1x4,https://api.spotify.com/v1/audio-analysis/1BJJbSX6muJVF2AK7uH1x4,177599,4
1Qrg8KqiBpW07V7PNxwwwL,Stumblin' In,Lone Tusker,177158,61,https://p.scdn.co/mp3-preview/3abba45e57b2660d141127a737913c68350ad4f4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
4QECgFL34Co7AdI0YBz3VQ,Learned My Lesson,Revelries,148421,57,https://p.scdn.co/mp3-preview/c13714d13dcd5807cbeb052119d32d277970338c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.731,0.808,7,-7.651,1,0.0532,0.31,0.0114,0.335,0.497,123.017,audio_features,spotify:track:4QECgFL34Co7AdI0YBz3VQ,https://api.spotify.com/v1/tracks/4QECgFL34Co7AdI0YBz3VQ,https://api.spotify.com/v1/audio-analysis/4QECgFL34Co7AdI0YBz3VQ,177159,4
1zc5ihEFgBH6G4CnCixYGJ,Photograph,Vogel,184446,0,https://p.scdn.co/mp3-preview/2f4034422b911b57d4297bd0378b11f1f62d0300?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.583,0.96,9,-5.908,0,0.0494,0.0326,0.00733,0.258,0.11,132.974,audio_features,spotify:track:1zc5ihEFgBH6G4CnCixYGJ,https://api.spotify.com/v1/tracks/1zc5ihEFgBH6G4CnCixYGJ,https://api.spotify.com/v1/audio-analysis/1zc5ihEFgBH6G4CnCixYGJ,148421,4
5eGibQadLX68WDcAqo4zcm,Desire (with Sam Smith),Calvin Harris,179161,73,https://p.scdn.co/mp3-preview/52bafd70c4f8a80a3a134e5b897ea5fc90774f79?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.622,0.715,7,-7.705,1,0.028,0.0693,0.018,0.451,0.125,108.013,audio_features,spotify:track:5eGibQadLX68WDcAqo4zcm,https://api.spotify.com/v1/tracks/5eGibQadLX68WDcAqo4zcm,https://api.spotify.com/v1/audio-analysis/5eGibQadLX68WDcAqo4zcm,184446,4
22dUzMFttcR3uU17NcOAIv,Black Friday (pretty like the sun),Lost Frequencies,145599,86,https://p.scdn.co/mp3-preview/dc3f5560d882d3f9c20d9a3a75ca54cd8d0a559f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,audio_features,spotify:track:22dUzMFttcR3uU17NcOAIv,https://api.spotify.com/v1/tracks/22dUzMFttcR3uU17NcOAIv,https://api.spotify.com/v1/audio-analysis/22dUzMFttcR3uU17NcOAIv,179162,4
4MSj19TwYBLgDFj3ddEeco,Too Sweet,Lone Tusker,190526,59,https://p.scdn.co/mp3-preview/36268c0f3e01274fae433dc9c60cebfa4d8a7371?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,audio_features,spotify:track:4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,145599,4
35ngVMxxzirCHtnhB9XfPg,We Can't Be Friends,Lone Tusker,146572,58,https://p.scdn.co/mp3-preview/187297a22db1b7d9f22683abc44d0ec25cf57835?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.564,0.629,10,-7.227,1,0.037,0.152,0,0.685,0.491,114.023,audio_features,spotify:track:35ngVMxxzirCHtnhB9XfPg,https://api.spotify.com/v1/tracks/35ngVMxxzirCHtnhB9XfPg,https://api.spotify.com/v1/audio-analysis/35ngVMxxzirCHtnhB9XfPg,190526,4
3ha7L5WWZdhIpnNrzduKW8,(It Goes Like) Nanana - Edit,Peggy Gou,231545,77,https://p.scdn.co/mp3-preview/e36e0bd4714844f1f9d992398b41a3e333f15cc9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.666,0.563,1,-9.285,1,0.0388,0.155,0.00046,0.241,0.251,122.037,audio_features,spotify:track:3ha7L5WWZdhIpnNrzduKW8,https://api.spotify.com/v1/tracks/3ha7L5WWZdhIpnNrzduKW8,https://api.spotify.com/v1/audio-analysis/3ha7L5WWZdhIpnNrzduKW8,146572,4
23RoR84KodL5HWvUTneQ1w,Apologize,Saxena,167142,51,https://p.scdn.co/mp3-preview/c473b4a1b2a05ee5c2af06f5c654574c5638dd82?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,audio_features,spotify:track:23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,231545,4
0tEC32rSvBK2o4lwQbEvM7,Baby Don't Hurt Me,David Guetta,140017,83,https://p.scdn.co/mp3-preview/a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.661,0.714,0,-6.414,1,0.0458,0.108,0.000926,0.592,0.457,112.055,audio_features,spotify:track:0tEC32rSvBK2o4lwQbEvM7,https://api.spotify.com/v1/tracks/0tEC32rSvBK2o4lwQbEvM7,https://api.spotify.com/v1/audio-analysis/0tEC32rSvBK2o4lwQbEvM7,167143,4
3BKD1PwArikchz2Zrlp1qi,Addicted,Zerb,152250,82,https://p.scdn.co/mp3-preview/0f6ed1e0061fffcc2e67d06f33a8a92ab7cf2952?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,audio_features,spotify:track:3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/tracks/3BKD1PwArikchz2Zrlp1qi,https://api.spotify.com/v1/audio-analysis/3BKD1PwArikchz2Zrlp1qi,140018,4
5ZUIPLoTLJZrPQh2kFZEUM,Blinding Lights,Revelries,176406,63,https://p.scdn.co/mp3-preview/594eacb84bd1122b3df5214ce781037a4dff8da1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.771,0.741,5,-7.132,0,0.0374,0.0245,0.000163,0.111,0.19,120.064,audio_features,spotify:track:5ZUIPLoTLJZrPQh2kFZEUM,https://api.spotify.com/v1/tracks/5ZUIPLoTLJZrPQh2kFZEUM,https://api.spotify.com/v1/audio-analysis/5ZUIPLoTLJZrPQh2kFZEUM,152250,4
0wI0S42Cg41DVGqIIVimTM,Birds Of A Feather,Lone Tusker,186666,59,https://p.scdn.co/mp3-preview/2614bedddcdb60b06ab43bb24f8c5247cb7a93b9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.61,0.711,2,-6.661,0,0.0797,0.178,0,0.373,0.5,99.99,audio_features,spotify:track:0wI0S42Cg41DVGqIIVimTM,https://api.spotify.com/v1/tracks/0wI0S42Cg41DVGqIIVimTM,https://api.spotify.com/v1/audio-analysis/0wI0S42Cg41DVGqIIVimTM,176406,4
7y3chzz9LkZ46RBsLC7WcU,What Is Love,Lone Tusker,146254,57,https://p.scdn.co/mp3-preview/afd1727b9fa6ec1023e5cc62ed8e3e2fe7a45246?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.591,0.596,11,-11.03,0,0.0543,0.671,0.133,0.0982,0.321,107.997,audio_features,spotify:track:7y3chzz9LkZ46RBsLC7WcU,https://api.spotify.com/v1/tracks/7y3chzz9LkZ46RBsLC7WcU,https://api.spotify.com/v1/audio-analysis/7y3chzz9LkZ46RBsLC7WcU,186667,4
1tmXZJaq0HlT17l4SWPlKY,State Of The Nation,SRNDE,161312,46,https://p.scdn.co/mp3-preview/90aaa5f13436b548f50b9e65537f3b3bb1384755?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.607,0.616,1,-9.167,0,0.0616,0.106,1.53e-05,0.251,0.157,96.026,audio_features,spotify:track:1tmXZJaq0HlT17l4SWPlKY,https://api.spotify.com/v1/tracks/1tmXZJaq0HlT17l4SWPlKY,https://api.spotify.com/v1/audio-analysis/1tmXZJaq0HlT17l4SWPlKY,146255,4
65ICFgncRShr8mHVOfmxwF,Chemicals (Never Let Go),Waxel,140357,43,https://p.scdn.co/mp3-preview/ccd904ec3cdf60e697e6e347ff609edebcd97d71?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.72,0.709,11,-6.321,1,0.0382,0.0563,0,0.214,0.385,121.961,audio_features,spotify:track:65ICFgncRShr8mHVOfmxwF,https://api.spotify.com/v1/tracks/65ICFgncRShr8mHVOfmxwF,https://api.spotify.com/v1/audio-analysis/65ICFgncRShr8mHVOfmxwF,161312,4
7s6ZXTd0y3hxseVfjsVAM7,Clocks,Saxena,153461,56,https://p.scdn.co/mp3-preview/0e94e59df2fc6a5c72735ca1d685c27a60dce08d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.558,0.913,11,-4.623,0,0.0558,0.00186,0,0.43,0.381,139.944,audio_features,spotify:track:7s6ZXTd0y3hxseVfjsVAM7,https://api.spotify.com/v1/tracks/7s6ZXTd0y3hxseVfjsVAM7,https://api.spotify.com/v1/audio-analysis/7s6ZXTd0y3hxseVfjsVAM7,140357,4
2t55C2BOtdTHywkXvdloBy,Prada,cassö,132359,83,https://p.scdn.co/mp3-preview/07ca5d41f53802807fd40d2778e66f633a2f3b8b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.622,0.85,5,-5.623,0,0.0272,0.144,0.171,0.181,0.641,122.03,audio_features,spotify:track:2t55C2BOtdTHywkXvdloBy,https://api.spotify.com/v1/tracks/2t55C2BOtdTHywkXvdloBy,https://api.spotify.com/v1/audio-analysis/2t55C2BOtdTHywkXvdloBy,153462,4
59NraMJsLaMCVtwXTSia8i,Don't Be So Shy,veranda life,164500,57,https://p.scdn.co/mp3-preview/959509180a8510520f4060da29890466475c2dd9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4
3qxNkQ9tGJBexnQt1QEoik,Escapism.,RAYE,272373,4,https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.765,0.793,8,-7.067,0,0.0658,0.335,0.00429,0.822,0.776,119.988,audio_features,spotify:track:3qxNkQ9tGJBexnQt1QEoik,https://api.spotify.com/v1/tracks/3qxNkQ9tGJBexnQt1QEoik,https://api.spotify.com/v1/audio-analysis/3qxNkQ9tGJBexnQt1QEoik,164500,4
5WxVXxCMRnvxUKFq40ELwq,Smooth Operator,Lone Tusker,186000,60,https://p.scdn.co/mp3-preview/a100a4bfa9a1e04e854c81280cae9bf85f38f19c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,spotify:track:5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/tracks/5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/audio-analysis/5WxVXxCMRnvxUKFq40ELwq,272373,4
3z9W9fT8TFFeBY3t5WGLmm,Little Monsters,Lone Tusker,145250,48,https://p.scdn.co/mp3-preview/e346109a1e6bdf658a57804faec1b4df6991fff6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.65,0.645,2,-7.823,0,0.05,0.0249,1.64e-05,0.154,0.328,120.034,audio_features,spotify:track:3z9W9fT8TFFeBY3t5WGLmm,https://api.spotify.com/v1/tracks/3z9W9fT8TFFeBY3t5WGLmm,https://api.spotify.com/v1/audio-analysis/3z9W9fT8TFFeBY3t5WGLmm,186000,4
4SooFnhlVLnDYHXtWUl3WA,Polaroids,Ali Schwartz,136740,44,https://p.scdn.co/mp3-preview/e1ff5b9a96f04f0781f61a2b962c51a46f54fdcd?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.662,0.678,7,-4.809,1,0.0795,0.583,0,0.169,0.642,110.101,audio_features,spotify:track:4SooFnhlVLnDYHXtWUl3WA,https://api.spotify.com/v1/tracks/4SooFnhlVLnDYHXtWUl3WA,https://api.spotify.com/v1/audio-analysis/4SooFnhlVLnDYHXtWUl3WA,145250,4
7omLJqdzS1xuL4Cpag2NeW,Locked Away,Lone Tusker,167547,57,https://p.scdn.co/mp3-preview/66292f84e00b6cda4fd7ad4c59f9c6696f565c8e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.699,0.73,0,-5.362,1,0.0328,0.48,0,0.354,0.356,122.047,audio_features,spotify:track:7omLJqdzS1xuL4Cpag2NeW,https://api.spotify.com/v1/tracks/7omLJqdzS1xuL4Cpag2NeW,https://api.spotify.com/v1/audio-analysis/7omLJqdzS1xuL4Cpag2NeW,136740,4
1nHxHjCfUleJgxuh5HtlTl,Chemical,Lone Tusker,170156,52,https://p.scdn.co/mp3-preview/3f9140cc0ae77fffd4e2109bb0249a0b6b85902b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.649,0.78,1,-7.702,1,0.0416,0.109,2.4e-05,0.217,0.344,105.995,audio_features,spotify:track:1nHxHjCfUleJgxuh5HtlTl,https://api.spotify.com/v1/tracks/1nHxHjCfUleJgxuh5HtlTl,https://api.spotify.com/v1/audio-analysis/1nHxHjCfUleJgxuh5HtlTl,167547,4
